date,european_aqi,european_aqi_pm2_5,european_aqi_pm10,european_aqi_nitrogen_dioxide,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide
2022-08-28 23:00:00+00:00,63.963333,63.963333,48.94999,24.44,88.20035,88.20035,40.431812,25.167454,0.70249605
2022-08-29 00:00:00+00:00,64.02,64.02,49.374992,29.279999,88.35106,88.35106,40.624996,31.126875,0.726248
2022-08-29 01:00:00+00:00,62.426662,62.426662,43.84166,28.4,84.113464,84.113464,38.109844,30.043339,0.7544283
2022-08-29 02:00:00+00:00,60.47333,60.47333,38.479164,27.18,78.918434,78.918434,34.981056,28.541174,0.7826087
2022-08-29 03:00:00+00:00,53.066658,53.066658,35.191666,25.939999,73.97163,73.97163,31.992424,27.014381,0.8099839
2022-08-29 04:00:00+00:00,45.30001,45.30001,32.45,25.699999,69.84043,69.84043,29.500002,26.718872,0.8349437
2022-08-29 05:00:00+00:00,39.608334,39.608334,30.279167,25.8,66.60461,66.60461,27.526516,26.842001,0.855475
2022-08-29 06:00:00+00:00,37.091667,37.091667,28.495834,26.259998,63.927303,63.927303,25.905306,27.408394,0.8691627
2022-08-29 07:00:00+00:00,35.241673,35.241673,27.191666,26.98,61.959225,61.959225,24.719696,28.294918,0.8788246
2022-08-29 08:00:00+00:00,34.250004,34.250004,26.5,27.96,60.90426,60.90426,24.090908,29.501577,0.8876812
2022-08-29 09:00:00+00:00,33.800007,33.800007,26.216667,28.839998,60.425537,60.425537,23.833334,30.585104,0.9001611
2022-08-29 10:00:00+00:00,33.96667,33.96667,26.337502,29.22,60.602844,60.602844,23.943182,31.052994,0.92069244
2022-08-29 11:00:00+00:00,34.541668,34.541668,26.762503,29.36,61.214542,61.214542,24.329548,31.225374,0.9444444
2022-08-29 12:00:00+00:00,35.358334,35.358334,27.362501,17.1,62.083332,62.083332,24.875002,16.843973,0.9698067
2022-08-29 13:00:00+00:00,35.425003,35.425003,27.441666,15.65,62.15426,62.15426,24.946968,15.41568,0.95692426
2022-08-29 14:00:00+00:00,35.31667,35.31667,27.387497,13.55,62.039013,62.039013,24.897724,13.347123,0.94202894
2022-08-29 15:00:00+00:00,35.05834,35.05834,27.229164,11.1,61.76419,61.76419,24.753784,10.933806,0.92069244
2022-08-29 16:00:00+00:00,36.0,34.69167,26.979162,9.75,61.374115,61.374115,24.52651,9.604019,0.8880837
2022-08-29 17:00:00+00:00,40.0,34.21667,26.641663,8.625,60.8688,60.8688,24.219694,8.495864,0.84460557
2022-08-29 18:00:00+00:00,44.666668,33.68334,26.249998,8.375,60.301422,60.301422,23.863634,8.249606,0.79066026
2022-08-29 19:00:00+00:00,44.0,33.125004,25.8375,9.425,59.70745,59.70745,23.488636,9.283885,0.7322867
2022-08-29 20:00:00+00:00,41.333332,32.500004,25.37083,11.324999,59.042557,59.042557,23.064392,11.155437,0.6743156
2022-08-29 21:00:00+00:00,35.6,31.883331,24.9,15.299999,58.386524,58.386524,22.636362,15.070923,0.65901774
2022-08-29 22:00:00+00:00,31.441666,31.441666,24.558334,20.439999,57.916664,57.916664,22.325758,20.242317,0.65177137
2022-08-29 23:00:00+00:00,30.916664,30.916664,24.166664,25.64,57.35815,57.35815,21.969696,26.644997,0.65257645
2022-08-30 00:00:00+00:00,30.458332,30.458332,23.820835,26.36,56.870564,56.870564,21.655304,27.531523,0.66223836
2022-08-30 01:00:00+00:00,29.90833,29.90833,23.395828,24.560001,56.285458,56.285458,21.268936,25.31521,0.6702899
2022-08-30 02:00:00+00:00,29.449997,29.449997,23.037498,21.98,55.79787,55.79787,20.94318,22.138494,0.6791465
2022-08-30 03:00:00+00:00,28.991665,28.991665,22.683332,18.375,55.310284,55.310284,20.621212,18.099882,0.6863929
2022-08-30 04:00:00+00:00,28.491669,28.491669,22.283333,16.025,54.778374,54.778374,20.257576,15.785067,0.68800324
2022-08-30 05:00:00+00:00,27.908335,27.908335,21.808334,13.9,54.157806,54.157806,19.825758,13.691883,0.68236715
2022-08-30 06:00:00+00:00,27.233335,27.233335,21.258333,11.5,53.43972,53.43972,19.325756,11.327817,0.6678744
2022-08-30 07:00:00+00:00,26.425001,26.425001,20.595833,9.95,52.579792,52.579792,18.723484,9.801024,0.6457327
2022-08-30 08:00:00+00:00,25.449999,25.449999,19.804167,8.625,51.54255,51.54255,18.003788,8.495864,0.61876005
2022-08-30 09:00:00+00:00,24.3,24.3,18.891666,7.75,50.319145,50.319145,17.174242,7.633963,0.59541065
2022-08-30 10:00:00+00:00,23.041664,23.041664,17.925,8.175,48.003468,48.003468,16.295454,8.052601,0.57326895
2022-08-30 11:00:00+00:00,21.775,21.775,16.958332,9.275,45.364582,45.364582,15.416665,9.13613,0.5535427
2022-08-30 12:00:00+00:00,22.4,20.541666,16.020832,8.85,42.795135,42.795135,14.564393,8.717494,0.5382447
2022-08-30 13:00:00+00:00,23.199999,19.875,15.495832,8.975,41.40625,41.40625,14.08712,8.840623,0.52334946
2022-08-30 14:00:00+00:00,24.0,19.391668,15.1208315,9.175,40.39931,40.39931,13.746211,9.037628,0.5136876
2022-08-30 15:00:00+00:00,26.0,19.0,14.8083315,9.3,39.583336,39.583336,13.462119,9.160757,0.5100644
2022-08-30 16:00:00+00:00,28.800001,18.691666,14.558332,9.0,38.940968,38.940968,13.234846,8.865248,0.50966185
2022-08-30 17:00:00+00:00,32.4,18.425,14.345832,8.55,38.385414,38.385414,13.041665,8.421987,0.510467
2022-08-30 18:00:00+00:00,35.6,18.175,14.145832,8.775,37.864582,37.864582,12.859847,8.643617,0.5116747
2022-08-30 19:00:00+00:00,35.6,17.925001,13.933332,9.925,37.343754,37.343754,12.666665,9.776399,0.5136876
2022-08-30 20:00:00+00:00,34.8,17.949999,13.920834,11.65,37.395832,37.395832,12.655303,11.475572,0.51690817
2022-08-30 21:00:00+00:00,30.8,17.791666,13.779168,15.05,37.06597,37.06597,12.526517,14.824666,0.52576494
2022-08-30 22:00:00+00:00,24.400002,17.383333,13.445835,19.275,36.21528,36.21528,12.223487,18.986406,0.537037
2022-08-30 23:00:00+00:00,23.56,16.941668,13.079167,23.56,35.29514,35.29514,11.890152,24.083925,0.5483092
2022-08-31 00:00:00+00:00,27.2,16.483334,12.700001,27.2,34.34028,34.34028,11.545456,28.5658,0.5591787
2022-08-31 01:00:00+00:00,27.939999,16.316668,12.545834,27.939999,33.993057,33.993057,11.405303,29.47695,0.5780998
2022-08-31 02:00:00+00:00,28.94,16.258333,12.470833,28.94,33.87153,33.87153,11.337121,30.708235,0.6034622
2022-08-31 03:00:00+00:00,28.239998,16.316664,12.475002,28.239998,33.99305,33.99305,11.34091,29.846338,0.636876
2022-08-31 04:00:00+00:00,24.619999,16.541664,12.604168,24.619999,34.4618,34.4618,11.458334,25.389084,0.6751208
2022-08-31 05:00:00+00:00,24.0,16.999998,12.912501,19.175,35.416664,35.416664,11.738638,18.887903,0.708132
2022-08-31 06:00:00+00:00,29.6,17.366665,13.158333,11.45,36.180553,36.180553,11.962122,11.278566,0.731079
2022-08-31 07:00:00+00:00,30.8,17.624998,13.320835,7.8,36.718746,36.718746,12.10985,7.683215,0.74315614
2022-08-31 08:00:00+00:00,30.0,17.716665,13.370833,5.075,36.90972,36.90972,12.155303,4.999015,0.7475846
2022-08-31 09:00:00+00:00,28.4,17.666666,13.320832,3.4,36.805553,36.805553,12.109847,3.3490937,0.7363124
2022-08-31 10:00:00+00:00,26.399998,17.574999,13.237497,4.525,36.614582,36.614582,12.034089,4.4572496,0.712963
2022-08-31 11:00:00+00:00,23.600002,17.483332,13.158333,7.125,36.423607,36.423607,11.962121,7.018322,0.68236715
2022-08-31 12:00:00+00:00,17.416666,17.416666,13.095833,14.475,36.28472,36.28472,11.905303,14.258274,0.65016097
2022-08-31 13:00:00+00:00,18.8,17.441666,13.091667,13.075,36.336803,36.336803,11.901515,12.879236,0.6433173
2022-08-31 14:00:00+00:00,20.8,17.449999,13.0625,11.075,36.354164,36.354164,11.875,10.909181,0.63929147
2022-08-31 15:00:00+00:00,24.400002,17.4,12.9875,8.45,36.25,36.25,11.806818,8.323483,0.6388889
2022-08-31 16:00:00+00:00,28.4,17.275,12.858334,6.7250004,35.989582,35.989582,11.689394,6.6243105,0.6376812
2022-08-31 17:00:00+00:00,32.8,17.099998,12.683334,5.05,35.624996,35.624996,11.530304,4.9743896,0.6384863
2022-08-31 18:00:00+00:00,37.2,16.833332,12.4416685,3.6,35.069443,35.069443,11.310608,3.5460994,0.6396941
2022-08-31 19:00:00+00:00,38.800003,16.424997,12.104169,2.5,34.218742,34.218742,11.00379,2.462569,0.63365537
2022-08-31 20:00:00+00:00,39.2,15.641665,11.495834,1.675,32.586803,32.586803,10.450759,1.6499212,0.61755234
2022-08-31 21:00:00+00:00,35.6,14.883331,10.895835,4.775,31.00694,31.00694,9.905305,4.703507,0.5744767
2022-08-31 22:00:00+00:00,26.800001,14.291664,10.416668,13.65,29.7743,29.7743,9.469698,13.445626,0.5394525
2022-08-31 23:00:00+00:00,24.86,13.85833,10.054168,24.86,28.871521,28.871521,9.140153,25.684595,0.52858293
2022-09-01 00:00:00+00:00,33.82,13.666666,9.875001,33.82,36.716904,28.472218,8.977274,36.716904,0.55233496
2022-09-01 01:00:00+00:00,34.14,13.924999,10.041667,34.14,37.110916,29.010414,9.128788,37.110916,0.6042673
2022-09-01 02:00:00+00:00,34.5,14.375,10.337501,34.5,37.554176,29.947916,9.397728,37.554176,0.6731079
2022-09-01 03:00:00+00:00,32.420002,14.791668,10.616667,32.420002,34.99311,30.815973,9.651516,34.99311,0.76328504
2022-09-01 04:00:00+00:00,26.82,14.916668,10.687502,26.82,31.076393,31.076393,9.71591,28.097912,0.8647343
2022-09-01 05:00:00+00:00,18.8,14.641666,10.475,18.8,30.503473,30.503473,9.522728,18.518518,0.9500805
2022-09-01 06:00:00+00:00,24.8,14.308333,10.229166,8.45,29.809029,29.809029,9.299242,8.323483,0.9979871
2022-09-01 07:00:00+00:00,27.6,14.033333,10.033333,5.25,29.23611,29.23611,9.121212,5.171395,0.9919484
2022-09-01 08:00:00+00:00,28.4,13.916666,9.95,4.275,28.993055,28.993055,9.045454,4.2109933,0.95088565
2022-09-01 09:00:00+00:00,28.0,13.933333,9.962501,4.85,29.027779,29.027779,9.056818,4.777384,0.8872787
2022-09-01 10:00:00+00:00,25.2,13.966667,9.9875,7.05,29.097223,29.097223,9.079546,6.9444447,0.81602263
2022-09-01 11:00:00+00:00,21.199999,13.941666,9.970834,10.6,29.045137,29.045137,9.064394,10.441293,0.73349434
2022-09-01 12:00:00+00:00,16.4,13.850001,9.904167,15.775,28.85417,28.85417,9.003788,15.538809,0.65096617
2022-09-01 13:00:00+00:00,20.0,14.224998,10.179167,13.3,29.635414,29.635414,9.253788,13.100867,0.59863126
2022-09-01 14:00:00+00:00,24.8,14.608334,10.454167,9.8,30.434027,30.434027,9.503789,9.653271,0.5736715
2022-09-01 15:00:00+00:00,30.8,14.950001,10.695834,5.95,31.145836,31.145836,9.723485,5.860914,0.57568437
2022-09-01 16:00:00+00:00,34.0,15.241665,10.900001,4.575,31.753468,31.753468,9.909091,4.506501,0.57568437
2022-09-01 17:00:00+00:00,36.8,15.483331,11.066667,3.9249997,32.25694,32.25694,10.060606,3.8662333,0.57125604
2022-09-01 18:00:00+00:00,39.2,15.699998,11.220835,3.6750002,32.70833,32.70833,10.200758,3.6199763,0.56078905
2022-09-01 19:00:00+00:00,40.0,15.9,11.3625,3.15,33.125,33.125,10.329545,3.1028368,0.5438808
2022-09-01 20:00:00+00:00,40.666664,16.091665,11.499998,2.825,33.524303,33.524303,10.454544,2.782703,0.5185185
2022-09-01 21:00:00+00:00,36.399998,16.258331,11.616665,5.6,33.87152,33.87152,10.560604,5.5161543,0.4822867
2022-09-01 22:00:00+00:00,27.6,16.383333,11.708334,13.125,34.131943,34.131943,10.643939,12.928488,0.455314
2022-09-01 23:00:00+00:00,22.82,16.466665,11.766666,22.82,34.305553,34.305553,10.696969,23.172773,0.44766507
2022-09-02 00:00:00+00:00,30.48,16.474998,11.774999,30.48,34.322914,34.322914,10.704544,32.604412,0.46537843
2022-09-02 01:00:00+00:00,27.9,16.058332,11.474999,27.9,33.45486,33.45486,10.431818,29.427698,0.49959743
2022-09-02 02:00:00+00:00,24.22,15.399999,11.008331,24.22,32.08333,32.08333,10.007574,24.896572,0.53462154
2022-09-02 03:00:00+00:00,19.325,14.708333,10.5125,19.325,30.64236,30.64236,9.556818,19.03566,0.56964576
2022-09-02 04:00:00+00:00,16.0,14.141666,10.1125,15.6,29.461807,29.461807,9.193182,15.36643,0.602657
2022-09-02 05:00:00+00:00,18.0,13.75,9.837501,12.1,28.645834,28.645834,8.943182,11.918835,0.6316425
2022-09-02 06:00:00+00:00,20.4,13.508334,9.666667,8.55,28.142363,28.142363,8.787879,8.421987,0.65056366
2022-09-02 07:00:00+00:00,21.199999,13.325001,9.533334,7.075,27.76042,27.76042,8.666667,6.9690695,0.65257645
2022-09-02 08:00:00+00:00,20.8,13.150002,9.408335,6.375,27.395836,27.395836,8.553032,6.2795506,0.6376812
2022-09-02 09:00:00+00:00,20.4,13.000001,9.295834,6.35,27.083334,27.083334,8.450758,6.254925,0.61030596
2022-09-02 10:00:00+00:00,19.199999,12.883331,9.208334,7.275,26.840275,26.840275,8.371212,7.1660757,0.5857488
2022-09-02 11:00:00+00:00,17.6,12.799999,9.150001,8.85,26.666664,26.666664,8.318182,8.717494,0.5664251
2022-09-02 12:00:00+00:00,16.4,12.758332,9.120833,9.775,26.57986,26.57986,8.291667,9.628644,0.555153
2022-09-02 13:00:00+00:00,16.4,12.316667,8.8,10.375,25.659721,25.659721,8.0,10.219661,0.55394524
2022-09-02 14:00:00+00:00,16.0,11.849999,8.462501,11.225,24.687498,24.687498,7.6931825,11.056935,0.5587762
2022-09-02 15:00:00+00:00,16.8,11.508333,8.220834,11.875,23.975697,23.975697,7.473485,11.697202,0.56884056
2022-09-02 16:00:00+00:00,18.4,11.316667,8.083335,11.549999,23.57639,23.57639,7.348486,11.3770685,0.57890505
2022-09-02 17:00:00+00:00,20.8,11.258334,8.045835,10.825,23.454863,23.454863,7.314395,10.662923,0.58856684
2022-09-02 18:00:00+00:00,23.600002,11.35,8.108335,10.0,23.645832,23.645832,7.3712134,9.850276,0.5962158
2022-09-02 19:00:00+00:00,26.0,11.583333,8.279168,9.05,24.131943,24.131943,7.526516,8.914499,0.60024154
2022-09-02 20:00:00+00:00,28.800001,11.941667,8.541668,8.025,24.878471,24.878471,7.7651525,7.904845,0.59943634
2022-09-02 21:00:00+00:00,28.4,12.408333,8.887501,9.65,25.850693,25.850693,8.079546,9.505515,0.5929952
2022-09-02 22:00:00+00:00,22.4,12.95,9.295834,15.625,26.979166,26.979166,8.450758,15.391056,0.58937204
2022-09-02 23:00:00+00:00,23.3,13.474999,9.708333,23.3,28.072914,28.072914,8.825757,23.76379,0.59339774
2022-09-03 00:00:00+00:00,29.8,13.891666,10.05,29.8,31.76714,28.940973,9.136364,31.76714,0.6078905
2022-09-03 01:00:00+00:00,29.98,14.433334,10.475,29.98,31.98877,30.069443,9.522728,31.98877,0.6328503
2022-09-03 02:00:00+00:00,30.220001,14.875,10.841667,30.220001,32.28428,30.989584,9.856061,32.28428,0.66223836
2022-09-03 03:00:00+00:00,29.62,15.241666,11.166667,29.62,31.753471,31.753471,10.151515,31.545507,0.6976651
2022-09-03 04:00:00+00:00,27.78,15.591667,11.479167,27.78,32.48264,32.48264,10.435607,29.279943,0.73711747
2022-09-03 05:00:00+00:00,25.16,15.908335,11.766666,25.16,33.14236,33.14236,10.696969,26.05398,0.7721417
2022-09-03 06:00:00+00:00,22.24,16.225,12.0625,22.24,33.802082,33.802082,10.965908,22.458628,0.79629624
2022-09-03 07:00:00+00:00,20.96,16.574999,12.3875,20.96,34.531246,34.531246,11.261363,20.882586,0.8051531
2022-09-03 08:00:00+00:00,20.12,16.983334,12.754166,20.12,35.381947,35.381947,11.594697,19.848307,0.8039453
2022-09-03 09:00:00+00:00,20.0,17.449999,13.1625,20.0,36.354164,36.354164,11.96591,19.700552,0.79388076
2022-09-03 10:00:00+00:00,21.42,17.983334,13.616668,21.42,37.46528,37.46528,12.378789,21.448977,0.784219
2022-09-03 11:00:00+00:00,23.68,18.583334,14.104168,23.68,38.71528,38.71528,12.821971,24.23168,0.7765701
2022-09-03 12:00:00+00:00,25.4,19.208334,14.608334,25.4,40.017365,40.017365,13.280304,26.349487,0.7757649
2022-09-03 13:00:00+00:00,22.16,20.1,15.308334,22.16,41.875,41.875,13.916668,22.360126,0.8003222
2022-09-03 14:00:00+00:00,21.199999,20.658337,15.8,16.95,43.038197,43.038197,14.363636,16.696218,0.8208535
2022-09-03 15:00:00+00:00,30.4,21.025,16.141668,10.8,43.802082,43.802082,14.674243,10.638298,0.8317231
2022-09-03 16:00:00+00:00,36.0,21.35,16.45,8.925,44.479168,44.479168,14.954546,8.791371,0.82447666
2022-09-03 17:00:00+00:00,42.666668,21.64167,16.737501,8.375,45.08681,45.08681,15.21591,8.249606,0.81199676
2022-09-03 18:00:00+00:00,50.0,21.883337,16.991667,8.525,45.590286,45.590286,15.44697,8.39736,0.7954912
2022-09-03 19:00:00+00:00,51.333332,22.083336,17.216667,8.475,46.006947,46.006947,15.651515,8.348109,0.77294683
2022-09-03 20:00:00+00:00,49.333336,22.258337,17.420834,8.8,46.371536,46.371536,15.837121,8.668242,0.73872787
2022-09-03 21:00:00+00:00,40.666664,22.41667,17.620832,11.825,46.701397,46.701397,16.01894,11.647951,0.6827697
2022-09-03 22:00:00+00:00,30.8,22.566666,17.816668,18.275,47.01389,47.01389,16.19697,18.001377,0.64049923
2022-09-03 23:00:00+00:00,25.580002,22.616663,17.925001,25.580002,47.118046,47.118046,16.295456,26.57112,0.6223833
2022-09-04 00:00:00+00:00,36.679996,22.575,17.945835,36.679996,47.031258,47.031258,16.314396,40.238377,0.6316425
2022-09-04 01:00:00+00:00,35.120003,22.6,18.016668,35.120003,47.083332,47.083332,16.378788,38.317574,0.66465384
2022-09-04 02:00:00+00:00,32.86,22.525002,17.995834,32.86,46.927082,46.927082,16.35985,35.53487,0.69726247
2022-09-04 03:00:00+00:00,29.48,22.416666,17.941668,29.48,46.701385,46.701385,16.310606,31.37313,0.72826093
2022-09-04 04:00:00+00:00,26.72,22.316668,17.895834,26.72,46.493057,46.493057,16.26894,27.974781,0.7580516
2022-09-04 05:00:00+00:00,23.72,22.275,17.895834,23.72,46.40625,46.40625,16.26894,24.28093,0.78341395
2022-09-04 06:00:00+00:00,22.233335,22.233335,17.8875,20.16,46.31945,46.31945,16.261364,19.897558,0.799517
2022-09-04 07:00:00+00:00,22.150002,22.150002,17.825,17.275,46.145836,46.145836,16.204546,17.016352,0.8011272
2022-09-04 08:00:00+00:00,22.024998,22.024998,17.729168,14.674999,45.885418,45.885418,16.117426,14.455279,0.7914653
2022-09-04 09:00:00+00:00,21.849998,21.849998,17.591667,13.175,45.52083,45.52083,15.992425,12.977738,0.7600645
2022-09-04 10:00:00+00:00,21.583332,21.583332,17.3875,14.875,44.96528,44.96528,15.80682,14.652285,0.72946864
2022-09-04 11:00:00+00:00,21.241667,21.241667,17.120834,18.175,44.25347,44.25347,15.564396,17.902876,0.7033011
2022-09-04 12:00:00+00:00,21.48,20.874998,16.8375,21.48,43.48958,43.48958,15.306818,21.522852,0.6863929
2022-09-04 13:00:00+00:00,20.466667,20.466667,16.516668,20.42,42.638885,42.638885,15.015154,20.217691,0.6956522
2022-09-04 14:00:00+00:00,21.199999,20.466667,16.487501,18.575,42.638885,42.638885,14.988637,18.296888,0.7125604
2022-09-04 15:00:00+00:00,30.4,20.791664,16.7,15.699999,43.315968,43.315968,15.181819,15.464933,0.736715
2022-09-04 16:00:00+00:00,38.4,21.274998,17.029165,12.975,44.32291,44.32291,15.481059,12.780733,0.76086956
2022-09-04 17:00:00+00:00,52.0,21.73333,17.329166,9.925,45.27777,45.27777,15.753788,9.776399,0.7826087
2022-09-04 18:00:00+00:00,61.454544,22.03333,17.512499,7.75,45.902775,45.902775,15.920453,7.633963,0.7979067
2022-09-04 19:00:00+00:00,62.363632,22.208332,17.5875,7.5,46.267365,46.267365,15.988636,7.3877068,0.8035426
2022-09-04 20:00:00+00:00,62.0,22.308332,17.604166,8.375,46.475693,46.475693,16.003788,8.249606,0.7983092
2022-09-04 21:00:00+00:00,56.666664,22.4,17.604166,14.95,46.666668,46.666668,16.003788,14.726162,0.76932365
2022-09-04 22:00:00+00:00,37.6,22.641668,17.708334,26.380001,47.170143,47.170143,16.098486,27.556149,0.7508052
2022-09-04 23:00:00+00:00,40.733334,23.433334,18.220833,40.733334,48.819447,48.819447,16.564392,44.868008,0.76247984
2022-09-05 00:00:00+00:00,62.245453,24.583336,18.999998,62.245453,67.824936,50.620567,17.272726,67.824936,0.817633
2022-09-05 01:00:00+00:00,60.472725,25.75,19.824999,60.472725,62.18779,51.861702,18.022726,62.18779,0.8820451
2022-09-05 02:00:00+00:00,52.433334,26.841667,20.6125,52.433334,54.12234,53.023052,18.738636,54.12234,0.9500805
2022-09-05 03:00:00+00:00,40.733334,27.700003,21.220833,40.733334,53.936172,53.936172,19.291666,44.868008,1.0201288
2022-09-05 04:00:00+00:00,36.399998,28.366665,21.675,36.399998,54.64539,54.64539,19.704546,39.893616,1.0865539
2022-09-05 05:00:00+00:00,32.82,28.875,22.008333,32.82,55.18617,55.18617,20.007576,35.485622,1.1453302
2022-09-05 06:00:00+00:00,29.258331,29.258331,22.25,29.18,55.593967,55.593967,20.227272,31.003744,1.1799518
2022-09-05 07:00:00+00:00,29.60833,29.60833,22.483332,27.579998,55.966312,55.966312,20.439392,29.033688,1.171095
2022-09-05 08:00:00+00:00,29.958334,29.958334,22.712496,26.800001,56.338657,56.338657,20.647724,28.073288,1.1179549
2022-09-05 09:00:00+00:00,30.299997,30.299997,22.945831,26.539997,56.702126,56.702126,20.859846,27.75315,1.0595813
2022-09-05 10:00:00+00:00,30.70833,30.70833,23.224998,27.4,57.136524,57.136524,21.113636,28.812057,1.0052334
2022-09-05 11:00:00+00:00,31.23333,31.23333,23.599998,28.899998,57.69503,57.69503,21.454544,30.658985,0.9585347
2022-09-05 12:00:00+00:00,33.660004,31.808327,24.016663,33.660004,58.30673,58.30673,21.833328,36.519897,0.92632854
2022-09-05 13:00:00+00:00,32.89166,32.89166,24.812498,31.020002,59.45921,59.45921,22.556816,33.269306,0.9388084
2022-09-05 14:00:00+00:00,33.824993,33.824993,25.491667,27.26,60.45212,60.45212,23.174242,28.639677,0.95732695
2022-09-05 15:00:00+00:00,34.391663,34.391663,25.912498,22.74,61.05496,61.05496,23.556818,23.07427,0.9782609
2022-09-05 16:00:00+00:00,34.666664,34.666664,26.120834,20.060001,61.347515,61.347515,23.746214,19.77443,0.9887279
2022-09-05 17:00:00+00:00,37.2,34.99166,26.375004,17.175,61.693256,61.693256,23.977276,16.917849,0.9923511
2022-09-05 18:00:00+00:00,42.0,35.30833,26.629166,16.225,62.030136,62.030136,24.208334,15.982074,0.9883252
2022-09-05 19:00:00+00:00,38.0,35.69166,26.945837,19.0,62.43794,62.43794,24.496216,18.715525,0.9754429
2022-09-05 20:00:00+00:00,36.05833,36.05833,27.241669,23.18,62.82801,62.82801,24.765154,23.616037,0.95330113
2022-09-05 21:00:00+00:00,36.649998,36.649998,27.704165,29.260002,63.457443,63.457443,25.185602,31.10225,0.89613533
2022-09-05 22:00:00+00:00,37.075,37.075,28.037498,34.72,63.909576,63.909576,25.488636,37.82506,0.85466987
2022-09-05 23:00:00+00:00,41.36667,37.125,28.079165,41.36667,63.96277,63.96277,25.526514,45.3359,0.8462158
2022-09-06 00:00:00+00:00,53.3,36.958332,27.962496,53.3,63.785458,63.785458,25.420452,54.873955,0.8804348
2022-09-06 01:00:00+00:00,48.033333,37.15833,28.091663,48.033333,63.998222,63.998222,25.537878,50.306435,0.9746376
2022-09-06 02:00:00+00:00,40.533337,37.324997,28.204165,40.533337,64.17553,64.17553,25.64015,44.720253,1.0632045
2022-09-06 03:00:00+00:00,37.524998,37.524998,28.35833,34.760002,64.3883,64.3883,25.780302,37.87431,1.1400965
2022-09-06 04:00:00+00:00,37.708332,37.708332,28.520834,32.06,64.58333,64.58333,25.92803,34.549843,1.19686
2022-09-06 05:00:00+00:00,37.824997,37.824997,28.641665,29.9,64.70744,64.70744,26.037878,31.89027,1.2371176
2022-09-06 06:00:00+00:00,37.883327,37.883327,28.729164,26.660002,64.76949,64.76949,26.117424,27.900908,1.2508051
2022-09-06 07:00:00+00:00,37.874996,37.874996,28.774996,22.96,64.760635,64.760635,26.159086,23.345154,1.2230275
2022-09-06 08:00:00+00:00,37.808327,37.808327,28.779165,18.5,64.689705,64.689705,26.162878,18.22301,1.1578101
2022-09-06 09:00:00+00:00,37.741665,37.741665,28.791664,13.8,64.61879,64.61879,26.174242,13.59338,1.034219
2022-09-06 10:00:00+00:00,37.566666,37.566666,28.716667,13.424999,64.43262,64.43262,26.106062,13.223995,0.9174718
2022-09-06 11:00:00+00:00,37.23333,37.23333,28.537498,14.8,64.07801,64.07801,25.94318,14.578408,0.81441224
2022-09-06 12:00:00+00:00,36.774998,36.774998,28.279167,26.240002,63.590424,63.590424,25.708332,27.383766,0.73349434
2022-09-06 13:00:00+00:00,35.808327,35.808327,27.550001,27.9,62.56205,62.56205,25.045454,29.427698,0.6956522
2022-09-06 14:00:00+00:00,34.85833,34.85833,26.8125,30.26,61.551414,61.551414,24.375,32.33353,0.6916264
2022-09-06 15:00:00+00:00,34.324993,34.324993,26.370834,32.06,60.98403,60.98403,23.973486,34.549843,0.729066
2022-09-06 16:00:00+00:00,34.28333,34.28333,26.283333,31.079998,60.939713,60.939713,23.893938,33.34318,0.7902576
2022-09-06 17:00:00+00:00,34.40833,34.40833,26.3125,28.94,61.07269,61.07269,23.920452,30.708235,0.8466184
2022-09-06 18:00:00+00:00,34.30833,34.30833,26.17083,26.779999,60.96631,60.96631,23.791664,28.048662,0.8864734
2022-09-06 19:00:00+00:00,34.28333,34.28333,26.087496,26.72,60.939713,60.939713,23.715906,27.974781,0.90539455
2022-09-06 20:00:00+00:00,34.35833,34.35833,26.087496,27.34,61.019497,61.019497,23.715906,28.73818,0.91948473
2022-09-06 21:00:00+00:00,33.858334,33.858334,25.666666,28.220001,60.48759,60.48759,23.333334,29.821709,0.90781003
2022-09-06 22:00:00+00:00,33.11667,33.11667,25.07917,29.14,59.69858,59.69858,22.799244,30.954493,0.8820451
2022-09-06 23:00:00+00:00,32.225002,32.225002,24.400002,30.2,58.750004,58.750004,22.181818,32.259655,0.83534616
2022-09-07 00:00:00+00:00,33.22,31.26667,23.695831,33.22,57.730503,57.730503,21.541666,35.978134,0.7745571
2022-09-07 01:00:00+00:00,31.939999,30.11667,22.883335,31.939999,56.5071,56.5071,20.80303,34.40209,0.768116
2022-09-07 02:00:00+00:00,30.060001,29.125002,22.162498,30.060001,55.452133,55.452133,20.147728,32.087273,0.7733494
2022-09-07 03:00:00+00:00,28.258339,28.258339,21.50417,26.259998,54.530144,54.530144,19.549244,27.408394,0.7890498
2022-09-07 04:00:00+00:00,27.391666,27.391666,20.820835,21.560001,53.608154,53.608154,18.928032,21.621357,0.79347825
2022-09-07 05:00:00+00:00,26.566666,26.566666,20.145834,14.725,52.730495,52.730495,18.314394,14.504531,0.78784215
2022-09-07 06:00:00+00:00,25.816666,25.816666,19.5125,7.2249994,51.93262,51.93262,17.738638,7.116824,0.77133656
2022-09-07 07:00:00+00:00,25.116669,25.116669,18.9125,4.85,51.187943,51.187943,17.193182,4.777384,0.74516904
