date,weather_code,temperature_2m_mean,apparent_temperature_mean,daylight_duration,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum
2023-07-21 04:00:00+00:00,53.0,24.107918,27.070364,52782.26,3.5,9.0,15.629971,22.08
2023-07-22 04:00:00+00:00,1.0,23.332914,24.146273,52682.4,0.0,0.0,15.077082,26.26
2023-07-23 04:00:00+00:00,51.0,23.682915,24.828085,52579.836,0.5,3.0,19.319628,25.03
2023-07-24 04:00:00+00:00,61.0,24.064165,25.318846,52474.71,1.9,2.0,23.143827,23.34
2023-07-25 04:00:00+00:00,63.0,22.980833,26.184286,52367.16,9.0,8.0,15.124284,18.33
2023-07-26 04:00:00+00:00,51.0,23.689163,25.713577,52257.316,0.4,3.0,20.945072,25.36
2023-07-27 04:00:00+00:00,51.0,26.987082,29.786043,52145.324,0.7,4.0,27.534704,22.79
2023-07-28 04:00:00+00:00,1.0,27.424583,31.213324,52031.297,0.0,0.0,17.309973,25.41
2023-07-29 04:00:00+00:00,61.0,27.63083,29.913652,51915.383,4.3,4.0,32.839024,22.42
2023-07-30 04:00:00+00:00,3.0,21.805834,20.805176,51797.695,0.0,0.0,19.562946,21.69
2023-07-31 04:00:00+00:00,1.0,22.464165,22.553648,51678.363,0.0,0.0,14.88242,24.24
2023-08-01 04:00:00+00:00,1.0,21.747498,20.682926,51557.508,0.0,0.0,18.899143,22.37
2023-08-02 04:00:00+00:00,2.0,20.714165,20.115664,51435.25,0.0,0.0,16.904673,22.0
2023-08-03 04:00:00+00:00,51.0,21.326666,20.443892,51311.71,0.90000004,4.0,30.035742,21.4
2023-08-04 04:00:00+00:00,51.0,22.88083,23.271292,51187.0,0.90000004,4.0,21.26744,16.8
2023-08-05 04:00:00+00:00,51.0,24.241247,25.705673,51061.234,0.2,2.0,12.9249525,22.1
2023-08-06 04:00:00+00:00,2.0,23.964165,24.461153,50934.19,0.0,0.0,21.758419,23.12
2023-08-07 04:00:00+00:00,65.0,23.96833,25.858221,50804.92,37.9,16.0,31.205997,14.38
2023-08-08 04:00:00+00:00,65.0,23.65583,24.407135,50673.49,15.200002,5.0,30.633865,17.92
2023-08-09 04:00:00+00:00,51.0,24.166246,23.274126,50540.023,0.1,1.0,22.406927,24.15
2023-08-10 04:00:00+00:00,63.0,21.7725,23.935476,50404.68,11.9,9.0,14.934577,8.87
2023-08-11 04:00:00+00:00,51.0,23.14958,24.13617,50267.586,0.1,1.0,20.172853,24.33
2023-08-12 04:00:00+00:00,63.0,22.53083,24.487526,50128.88,8.6,7.0,16.575644,19.61
2023-08-13 04:00:00+00:00,53.0,25.13083,27.58783,49988.69,2.9,7.0,20.833395,22.87
2023-08-14 04:00:00+00:00,55.0,24.309998,26.1709,49847.152,1.3,4.0,20.456745,20.94
2023-08-15 04:00:00+00:00,65.0,23.776665,26.443842,49704.383,20.300003,10.0,17.49615,15.04
2023-08-16 04:00:00+00:00,55.0,22.73083,25.72458,49560.51,3.9999998,9.0,14.440443,17.4
2023-08-17 04:00:00+00:00,61.0,22.68708,25.309042,49415.656,5.8999996,13.0,20.26899,16.53
2023-08-18 04:00:00+00:00,61.0,23.520414,24.179857,49269.938,3.1,3.0,25.264202,22.07
2023-08-19 04:00:00+00:00,3.0,20.489164,19.118351,49123.47,0.0,0.0,20.991426,20.61
2023-08-20 04:00:00+00:00,1.0,22.441248,23.060389,48976.363,0.0,0.0,14.386494,24.58
2023-08-21 04:00:00+00:00,51.0,24.791246,26.776987,48828.74,0.1,1.0,15.072783,19.71
2023-08-22 04:00:00+00:00,3.0,21.9475,20.847618,48680.695,0.0,0.0,22.725668,23.63
2023-08-23 04:00:00+00:00,2.0,20.187082,20.144527,48532.344,0.0,0.0,18.057508,21.74
2023-08-24 04:00:00+00:00,53.0,21.13083,21.61973,48383.797,2.1999998,8.0,26.415268,7.04
2023-08-25 04:00:00+00:00,63.0,23.2475,25.421347,48235.145,11.100001,9.0,19.66536,12.5
2023-08-26 04:00:00+00:00,51.0,24.460001,27.3318,48086.156,0.4,2.0,14.773164,19.88
2023-08-27 04:00:00+00:00,51.0,22.951662,24.37882,47935.83,0.5,3.0,13.339445,22.17
2023-08-28 04:00:00+00:00,51.0,21.414164,23.04496,47784.19,1.1,4.0,18.440998,13.17
2023-08-29 04:00:00+00:00,53.0,22.36833,24.576513,47631.367,1.6000001,5.0,13.53236,16.55
2023-08-30 04:00:00+00:00,53.0,24.162085,25.579254,47477.46,0.7,3.0,20.68356,18.54
2023-08-31 04:00:00+00:00,1.0,20.330832,18.421274,47322.586,0.0,0.0,22.461807,23.62
2023-09-01 04:00:00+00:00,0.0,18.657915,17.544987,47166.855,0.0,0.0,13.708391,23.67
2023-09-02 04:00:00+00:00,3.0,19.49125,19.276295,47010.37,0.0,0.0,24.20314,22.91
2023-09-03 04:00:00+00:00,51.0,25.005829,26.094625,46853.24,0.3,2.0,16.800856,21.4
2023-09-04 04:00:00+00:00,55.0,26.722498,28.869581,46695.566,1.2,1.0,18.089775,19.46
2023-09-05 04:00:00+00:00,2.0,27.895414,31.158815,46537.45,0.0,0.0,14.081478,20.06
2023-09-06 04:00:00+00:00,1.0,28.687082,31.996851,46378.99,0.0,0.0,9.422101,21.71
2023-09-07 04:00:00+00:00,63.0,27.495415,30.17566,46220.29,3.8,2.0,18.532133,17.68
2023-09-08 04:00:00+00:00,63.0,24.930834,28.630873,46061.44,14.299999,8.0,16.055353,15.86
2023-09-09 04:00:00+00:00,63.0,23.520416,26.996313,45902.54,8.5,9.0,12.641076,11.99
2023-09-10 04:00:00+00:00,63.0,21.691248,24.827332,45743.688,16.5,10.0,10.703569,7.25
2023-09-11 04:00:00+00:00,61.0,22.63083,25.830482,45584.977,4.3999996,12.0,10.464798,16.07
2023-09-12 04:00:00+00:00,51.0,22.830833,25.06764,45426.496,0.2,2.0,11.874544,18.31
2023-09-13 04:00:00+00:00,63.0,22.080832,24.690966,45268.344,17.100002,14.0,11.885453,11.83
2023-09-14 04:00:00+00:00,2.0,20.082916,19.402857,45110.613,0.0,0.0,16.904673,20.97
2023-09-15 04:00:00+00:00,1.0,17.074583,14.260638,44953.047,0.0,0.0,23.266697,18.62
2023-09-16 04:00:00+00:00,1.0,18.780832,16.298906,44794.633,0.0,0.0,21.9718,17.2
2023-09-17 04:00:00+00:00,51.0,18.147497,17.765316,44635.39,0.5,4.0,14.81259,15.62
2023-09-18 04:00:00+00:00,63.0,18.68708,19.816565,44475.418,13.900002,15.0,17.31746,5.1
2023-09-19 04:00:00+00:00,0.0,17.695417,16.179783,44314.816,0.0,0.0,21.53089,20.05
2023-09-20 04:00:00+00:00,1.0,17.005833,15.9965925,44153.69,0.0,0.0,14.33234,19.14
2023-09-21 04:00:00+00:00,3.0,16.591248,15.892716,43992.137,0.0,0.0,13.004921,19.76
2023-09-22 04:00:00+00:00,2.0,16.999582,15.575187,43830.25,0.0,0.0,22.61419,15.46
2023-09-23 04:00:00+00:00,65.0,14.90375,12.106106,43668.137,42.29999,19.0,31.435646,3.89
2023-09-24 04:00:00+00:00,63.0,16.999582,15.03065,43505.89,17.3,20.0,31.883888,3.45
2023-09-25 04:00:00+00:00,63.0,15.887081,14.153401,43343.61,17.500004,20.0,30.827856,3.12
2023-09-26 04:00:00+00:00,61.0,14.993332,12.687139,43181.387,8.500001,13.0,24.569836,5.77
2023-09-27 04:00:00+00:00,2.0,13.470417,10.888068,43019.33,0.0,0.0,19.386593,15.39
2023-09-28 04:00:00+00:00,51.0,14.084998,12.562976,42857.53,0.1,1.0,17.49615,6.44
2023-09-29 04:00:00+00:00,65.0,14.92875,13.253494,42696.086,69.899994,22.0,25.476198,4.86
2023-09-30 04:00:00+00:00,53.0,16.118334,15.091331,42535.098,1.0,3.0,20.380579,11.73
2023-10-01 04:00:00+00:00,0.0,18.718332,18.22232,42374.664,0.0,0.0,18.72346,17.96
2023-10-02 04:00:00+00:00,2.0,19.601665,19.768675,42214.883,0.0,0.0,16.039202,15.82
2023-10-03 04:00:00+00:00,3.0,19.032915,20.352991,42055.86,0.0,0.0,8.557102,17.11
2023-10-04 04:00:00+00:00,3.0,19.826666,21.376007,41897.7,0.0,0.0,12.57426,16.92
2023-10-05 04:00:00+00:00,3.0,17.69125,18.287271,41740.12,0.0,0.0,17.429354,16.8
2023-10-06 04:00:00+00:00,53.0,19.597498,21.066305,41582.035,2.6000001,11.0,15.021105,7.63
2023-10-07 04:00:00+00:00,65.0,16.86833,16.630634,41423.457,60.400005,20.0,29.131096,6.23
2023-10-08 04:00:00+00:00,3.0,12.637084,8.627408,41264.492,0.0,0.0,24.482647,14.88
2023-10-09 04:00:00+00:00,51.0,11.295417,8.043746,41105.266,0.1,1.0,23.893261,13.23
2023-10-10 04:00:00+00:00,2.0,13.126666,11.002038,40945.875,0.0,0.0,19.694992,13.39
2023-10-11 04:00:00+00:00,2.0,13.780834,12.236598,40786.445,0.0,0.0,14.182355,16.49
2023-10-12 04:00:00+00:00,2.0,13.574584,12.152617,40627.086,0.0,0.0,10.966713,15.57
2023-10-13 04:00:00+00:00,1.0,12.599584,10.199166,40467.918,0.0,0.0,14.003029,16.38
2023-10-14 04:00:00+00:00,63.0,10.284999,8.26068,40309.047,15.099999,13.0,16.704155,2.07
2023-10-15 04:00:00+00:00,53.0,11.864166,8.119115,40150.605,1.2,4.0,24.798225,13.58
2023-10-16 04:00:00+00:00,51.0,11.391251,9.016672,39992.703,0.2,1.0,19.914215,13.72
2023-10-17 04:00:00+00:00,51.0,11.953751,10.109295,39835.473,0.6,5.0,12.144331,12.31
2023-10-18 04:00:00+00:00,51.0,11.928749,10.695199,39679.02,0.3,2.0,8.854829,11.37
2023-10-19 04:00:00+00:00,3.0,12.4974985,10.613944,39523.492,0.0,0.0,19.586119,13.74
2023-10-20 04:00:00+00:00,65.0,15.024582,14.140427,39369.004,27.199999,19.0,25.721743,3.75
2023-10-21 04:00:00+00:00,61.0,14.334999,12.428638,39215.688,5.9,8.0,25.6233,5.36
2023-10-22 04:00:00+00:00,3.0,11.251666,6.7209167,39063.684,0.0,0.0,27.497026,10.68
2023-10-23 04:00:00+00:00,2.0,10.35375,6.934233,38913.11,0.0,0.0,22.218153,14.28
2023-10-24 04:00:00+00:00,1.0,10.37875,8.43719,38764.125,0.0,0.0,11.901798,13.04
2023-10-25 04:00:00+00:00,2.0,14.066247,11.992093,38616.44,0.0,0.0,14.693999,13.21
2023-10-26 04:00:00+00:00,1.0,16.81625,15.557407,38468.844,0.0,0.0,14.386494,13.46
2023-10-27 04:00:00+00:00,3.0,17.287083,16.39673,38321.35,0.0,0.0,14.8257065,8.19
2023-10-28 04:00:00+00:00,3.0,20.3725,20.145342,38174.113,0.0,0.0,18.709612,12.38
2023-10-29 04:00:00+00:00,63.0,12.526665,10.144712,38027.254,6.9,9.0,19.201874,3.46
2023-10-30 04:00:00+00:00,53.0,13.624583,12.256126,37880.91,2.0,7.0,25.02971,5.77
2023-10-31 04:00:00+00:00,51.0,8.9349985,5.690729,37735.23,0.2,2.0,18.089775,9.03
2023-11-01 04:00:00+00:00,53.0,6.4933333,2.5607905,37590.36,3.5000002,12.0,23.277834,8.4
2023-11-02 04:00:00+00:00,3.0,4.135,0.41382107,37446.438,0.0,0.0,12.245293,12.71
2023-11-03 04:00:00+00:00,0.0,6.3016663,2.7069376,37303.62,0.0,0.0,17.727943,12.64
2023-11-04 04:00:00+00:00,3.0,8.395417,5.748327,37162.055,0.0,0.0,10.97262,8.92
2023-11-05 04:00:00+00:00,2.0,10.160001,7.834278,37021.895,0.0,0.0,14.84318,8.08
2023-11-06 04:00:00+00:00,51.0,7.8225017,4.9448657,36883.305,0.1,1.0,12.6462,10.99
2023-11-07 04:00:00+00:00,63.0,13.749583,11.525968,36746.44,5.7,5.0,20.316889,7.03
2023-11-08 04:00:00+00:00,3.0,7.2454166,3.1678636,36611.477,0.0,0.0,19.33639,11.93
2023-11-09 04:00:00+00:00,51.0,8.976666,6.846167,36478.566,0.4,2.0,11.966953,4.97
2023-11-10 04:00:00+00:00,51.0,7.9391656,4.8714676,36347.89,0.3,3.0,16.263872,2.38
2023-11-11 04:00:00+00:00,3.0,7.039166,3.3281438,36219.63,0.0,0.0,18.089775,9.9
2023-11-12 04:00:00+00:00,3.0,2.7224998,-1.1475605,36093.945,0.0,0.0,13.32,10.45
2023-11-13 04:00:00+00:00,2.0,2.9329166,-0.5951419,35971.027,0.0,0.0,13.627795,10.4
2023-11-14 04:00:00+00:00,2.0,5.8829174,1.6623954,35850.64,0.0,0.0,27.852928,8.94
2023-11-15 04:00:00+00:00,3.0,4.7329164,1.4283351,35731.582,0.0,0.0,14.689589,9.81
2023-11-16 04:00:00+00:00,2.0,8.580834,5.81031,35613.887,0.0,0.0,10.495713,10.76
2023-11-17 04:00:00+00:00,2.0,11.355832,8.973195,35497.695,0.0,0.0,18.532133,9.11
2023-11-18 04:00:00+00:00,51.0,9.820417,6.2800655,35383.152,1.2,7.0,25.872456,8.84
2023-11-19 04:00:00+00:00,1.0,5.845417,1.7361256,35270.41,0.0,0.0,20.945072,10.49
2023-11-20 04:00:00+00:00,1.0,2.9579172,-1.4059829,35159.605,0.0,0.0,18.681883,10.71
2023-11-21 04:00:00+00:00,61.0,3.6433334,-1.1875224,35050.9,7.8999996,8.0,29.76484,3.7
2023-11-22 04:00:00+00:00,63.0,10.974584,7.8084054,34944.445,24.7,8.0,38.3176,7.92
2023-11-23 04:00:00+00:00,3.0,7.818334,3.7660158,34840.395,0.0,0.0,20.883102,9.99
2023-11-24 04:00:00+00:00,1.0,4.9954166,0.55066156,34738.906,0.0,0.0,22.702845,9.68
2023-11-25 04:00:00+00:00,1.0,0.23500001,-3.5964282,34640.15,0.0,0.0,15.7908325,8.94
2023-11-26 04:00:00+00:00,63.0,4.04125,0.24578436,34544.28,5.5,7.0,34.322937,5.92
2023-11-27 04:00:00+00:00,63.0,7.2412505,2.8697293,34451.465,4.4,4.0,37.56613,7.88
2023-11-28 04:00:00+00:00,71.0,0.66625,-5.6050715,34361.863,0.1,1.0,28.948118,9.44
2023-11-29 04:00:00+00:00,2.0,-1.4274999,-6.7382817,34275.65,0.0,0.0,20.957443,9.37
2023-11-30 04:00:00+00:00,2.0,2.7808335,-1.6594156,34192.984,0.0,0.0,17.555307,9.54
2023-12-01 04:00:00+00:00,61.0,4.757917,1.7271008,34114.05,5.3,7.0,14.291592,3.54
2023-12-02 04:00:00+00:00,51.0,8.601667,6.6894207,34039.008,0.1,1.0,16.279802,7.25
2023-12-03 04:00:00+00:00,63.0,8.337083,6.1976147,33968.035,16.200003,22.0,19.134262,1.27
2023-12-04 04:00:00+00:00,3.0,7.099583,3.3651931,33901.016,0.0,0.0,21.03152,7.05
2023-12-05 04:00:00+00:00,3.0,3.6350002,-0.35615578,33837.152,0.0,0.0,14.707222,6.4
2023-12-06 04:00:00+00:00,51.0,1.3058335,-3.093834,33776.453,0.1,1.0,22.322903,6.09
2023-12-07 04:00:00+00:00,3.0,0.012083329,-4.238685,33718.996,0.0,0.0,17.462782,4.04
2023-12-08 04:00:00+00:00,3.0,2.76625,-0.39803693,33664.86,0.0,0.0,11.013882,8.41
2023-12-09 04:00:00+00:00,3.0,6.4954166,4.218366,33614.105,0.0,0.0,11.966953,8.32
2023-12-10 04:00:00+00:00,63.0,11.56625,9.71676,33566.812,28.100002,12.0,29.162226,3.27
2023-12-11 04:00:00+00:00,65.0,5.7058334,0.49802813,33523.06,26.9,12.0,35.09769,6.99
2023-12-12 04:00:00+00:00,1.0,1.9329168,-2.7127209,33482.902,0.0,0.0,18.089775,9.01
2023-12-13 04:00:00+00:00,1.0,2.7933338,-1.8501059,33446.42,0.0,0.0,18.175545,8.83
2023-12-14 04:00:00+00:00,1.0,0.28291667,-4.1622024,33413.684,0.0,0.0,13.1041975,8.48
2023-12-15 04:00:00+00:00,1.0,4.226667,0.059525948,33384.758,0.0,0.0,16.641972,8.66
2023-12-16 04:00:00+00:00,1.0,5.84125,2.4134786,33359.71,0.0,0.0,12.599999,8.41
2023-12-17 04:00:00+00:00,63.0,9.255834,6.633966,33338.605,16.8,11.0,23.023117,2.26
2023-12-18 04:00:00+00:00,65.0,11.364167,7.1930995,33321.504,78.9,16.0,53.517845,2.25
2023-12-19 04:00:00+00:00,2.0,2.7224996,-2.5830681,33308.465,0.0,0.0,24.014996,8.35
2023-12-20 04:00:00+00:00,0.0,1.0745834,-3.475644,33299.555,0.0,0.0,16.42247,8.65
2023-12-21 04:00:00+00:00,1.0,0.6725001,-4.474022,33294.824,0.0,0.0,20.892412,8.77
2023-12-22 04:00:00+00:00,3.0,-2.312917,-6.554359,33294.324,0.0,0.0,13.084402,8.15
2023-12-23 04:00:00+00:00,51.0,0.43291664,-2.8113365,33298.117,0.5,2.0,9.686609,3.49
2023-12-24 04:00:00+00:00,3.0,4.07875,1.7154607,33306.27,0.0,0.0,7.5599995,3.67
2023-12-25 04:00:00+00:00,3.0,5.664166,3.3479779,33318.805,0.0,0.0,8.647496,6.09
2023-12-26 04:00:00+00:00,3.0,4.612084,2.462158,33335.66,0.0,0.0,7.289444,3.07
2023-12-27 04:00:00+00:00,61.0,6.655833,4.5250225,33356.766,5.2,14.0,16.1198,1.8
2023-12-28 04:00:00+00:00,65.0,9.699584,7.1667886,33382.04,40.1,21.0,23.828083,1.93
2023-12-29 04:00:00+00:00,51.0,9.322499,7.08296,33411.41,0.4,3.0,18.1041,7.12
2023-12-30 04:00:00+00:00,51.0,5.12875,0.84962815,33444.797,0.1,1.0,26.6327,5.23
2023-12-31 04:00:00+00:00,3.0,2.5766664,-1.3277572,33482.117,0.0,0.0,15.905319,5.03
2024-01-01 04:00:00+00:00,3.0,3.2995834,-0.13133074,33523.28,0.0,0.0,14.345898,4.77
2024-01-02 04:00:00+00:00,0.0,-0.22749998,-4.4035406,33568.21,0.0,0.0,13.708391,9.0
2024-01-03 04:00:00+00:00,3.0,1.2245831,-2.739668,33616.824,0.0,0.0,14.4,8.36
2024-01-04 04:00:00+00:00,3.0,1.7516669,-3.0189705,33669.03,0.0,0.0,26.867676,6.45
2024-01-05 04:00:00+00:00,1.0,-2.0149996,-6.9576664,33724.746,0.0,0.0,20.497883,9.23
2024-01-06 04:00:00+00:00,75.0,-1.3066666,-5.654054,33783.88,11.0,8.0,29.088802,2.84
2024-01-07 04:00:00+00:00,73.0,1.3016669,-3.2885978,33846.35,7.299999,14.0,27.026386,2.78
2024-01-08 04:00:00+00:00,1.0,1.2308332,-3.1255696,33912.062,0.0,0.0,20.12461,9.35
2024-01-09 04:00:00+00:00,63.0,2.9704168,-1.697893,33980.926,31.5,12.0,57.29544,1.63
2024-01-10 04:00:00+00:00,65.0,8.991249,3.4739316,34052.867,28.2,5.0,48.577324,6.41
2024-01-11 04:00:00+00:00,3.0,4.2745833,-0.3201355,34127.777,0.0,0.0,22.884789,8.88
2024-01-12 04:00:00+00:00,53.0,3.7641666,-0.16084826,34205.58,0.8,2.0,22.077717,8.74
2024-01-13 04:00:00+00:00,63.0,8.87875,3.5623825,34286.49,22.900002,11.0,34.2,5.74
2024-01-14 04:00:00+00:00,71.0,-0.06708324,-6.6785502,34371.34,0.5,3.0,36.376038,7.26
2024-01-15 04:00:00+00:00,73.0,-3.6754162,-8.484508,34460.035,0.8,3.0,11.435313,7.88
2024-01-16 04:00:00+00:00,73.0,-3.00875,-7.819609,34552.4,9.500002,19.0,23.233252,1.51
2024-01-17 04:00:00+00:00,0.0,-6.7191653,-13.047658,34648.25,0.0,0.0,23.828083,10.69
2024-01-18 04:00:00+00:00,71.0,-3.6941662,-8.799363,34747.402,0.3,3.0,17.0763,5.36
2024-01-19 04:00:00+00:00,73.0,-2.6837502,-7.1682935,34849.695,2.7,14.0,16.454008,3.92
2024-01-20 04:00:00+00:00,3.0,-6.3379154,-12.919644,34954.953,0.0,0.0,26.161375,10.24
2024-01-21 04:00:00+00:00,2.0,-5.219167,-11.601645,35063.0,0.0,0.0,23.565569,10.95
2024-01-22 04:00:00+00:00,3.0,-2.69625,-7.7620792,35173.67,0.0,0.0,17.581125,10.48
2024-01-23 04:00:00+00:00,53.0,0.80791664,-3.211601,35286.793,1.7,4.0,18.79255,3.42
2024-01-24 04:00:00+00:00,51.0,2.60375,-0.07735702,35402.215,3.2000005,18.0,10.514218,2.31
2024-01-25 04:00:00+00:00,55.0,8.593333,6.5916104,35519.76,5.5999994,19.0,21.203358,2.04
2024-01-26 04:00:00+00:00,53.0,5.9495845,3.3727052,35639.29,4.6,13.0,15.683776,2.79
2024-01-27 04:00:00+00:00,3.0,5.1245837,2.2200305,35760.625,0.0,0.0,13.039754,6.15
2024-01-28 04:00:00+00:00,63.0,3.14125,-1.0932368,35883.63,21.300005,23.0,28.772987,1.81
2024-01-29 04:00:00+00:00,51.0,2.6933336,-2.276101,36008.15,0.70000005,6.0,27.595825,6.68
2024-01-30 04:00:00+00:00,3.0,0.18916668,-3.9583113,36134.03,0.0,0.0,12.10157,8.88
2024-01-31 04:00:00+00:00,51.0,1.9433333,-1.6489716,36261.137,0.2,2.0,11.212135,4.82
2024-02-01 04:00:00+00:00,51.0,2.0266666,-1.7037401,36389.324,0.6,2.0,19.803272,8.46
2024-02-02 04:00:00+00:00,55.0,3.5475,-0.10574138,36518.88,6.3,15.0,22.608458,2.74
2024-02-03 04:00:00+00:00,1.0,0.91625,-4.535191,36651.027,0.0,0.0,24.187069,12.09
2024-02-04 04:00:00+00:00,0.0,0.67875,-3.8961716,36785.7,0.0,0.0,14.77755,12.44
2024-02-05 04:00:00+00:00,0.0,0.6579167,-4.877919,36922.727,0.0,0.0,28.202042,12.58
2024-02-06 04:00:00+00:00,0.0,-0.5045836,-5.6864305,37061.914,0.0,0.0,19.110542,12.63
2024-02-07 04:00:00+00:00,1.0,1.3370833,-2.8315222,37203.1,0.0,0.0,12.7279215,12.62
2024-02-08 04:00:00+00:00,2.0,1.8954166,-1.5761608,37346.12,0.0,0.0,10.464797,12.52
2024-02-09 04:00:00+00:00,3.0,4.9995832,1.8561163,37490.8,0.0,0.0,14.917212,10.66
2024-02-10 04:00:00+00:00,51.0,8.049584,5.3640494,37636.984,0.1,1.0,16.595179,8.46
2024-02-11 04:00:00+00:00,3.0,6.6162496,3.322253,37784.508,0.0,0.0,15.629971,6.16
2024-02-12 04:00:00+00:00,51.0,3.7266672,0.42608556,37933.22,0.1,1.0,11.298495,11.68
2024-02-13 04:00:00+00:00,75.0,0.69750005,-4.2107325,38082.965,27.699999,14.0,25.620771,7.02
2024-02-14 04:00:00+00:00,2.0,-2.1545832,-8.081401,38233.598,0.0,0.0,25.683926,14.97
2024-02-15 04:00:00+00:00,71.0,-1.2170832,-6.383717,38384.965,0.2,1.0,22.26768,12.6
2024-02-16 04:00:00+00:00,3.0,1.0641668,-4.7869973,38536.926,0.0,0.0,31.205997,14.84
2024-02-17 04:00:00+00:00,75.0,-1.19625,-5.761625,38689.344,5.9,14.0,21.734581,12.4
2024-02-18 04:00:00+00:00,0.0,-2.1525,-7.733048,38842.066,0.0,0.0,29.363731,15.31
2024-02-19 04:00:00+00:00,0.0,-0.57125,-5.6243844,38994.973,0.0,0.0,20.808498,15.61
2024-02-20 04:00:00+00:00,0.0,-2.917083,-7.4993224,39147.918,0.0,0.0,13.1041975,15.62
2024-02-21 04:00:00+00:00,3.0,-1.3733333,-5.6565976,39300.773,0.0,0.0,15.021105,11.09
2024-02-22 04:00:00+00:00,51.0,0.8016667,-3.0493176,39453.832,0.3,3.0,19.826164,13.31
2024-02-23 04:00:00+00:00,53.0,4.2912498,1.5372825,39608.34,3.1,10.0,12.783802,6.24
2024-02-24 04:00:00+00:00,3.0,2.0287502,-3.2541373,39764.258,0.0,0.0,21.437386,13.0
2024-02-25 04:00:00+00:00,1.0,-2.4337494,-6.8939815,39921.47,0.0,0.0,16.171976,16.5
2024-02-26 04:00:00+00:00,75.0,3.1308334,-0.5535083,40079.82,2.8999999,2.0,13.493999,13.94
2024-02-27 04:00:00+00:00,61.0,7.4370837,4.2099347,40239.195,3.8,4.0,26.121714,14.37
2024-02-28 04:00:00+00:00,63.0,13.416248,10.695548,40399.465,15.700001,19.0,34.152596,5.98
2024-02-29 04:00:00+00:00,51.0,0.79750013,-5.493811,40560.496,0.1,1.0,30.652895,12.62
2024-03-01 04:00:00+00:00,3.0,0.5725,-3.8511808,40722.18,0.0,0.0,20.275385,16.78
2024-03-02 04:00:00+00:00,63.0,6.3954167,3.599226,40884.38,28.099997,16.0,26.476522,2.14
2024-03-03 04:00:00+00:00,3.0,11.355834,9.207749,41046.977,0.0,0.0,15.7908325,16.64
2024-03-04 04:00:00+00:00,3.0,7.964166,5.2232714,41209.86,0.0,0.0,21.767351,12.96
2024-03-05 04:00:00+00:00,63.0,6.287083,3.4038162,41372.906,20.300001,15.0,20.111729,2.16
2024-03-06 04:00:00+00:00,65.0,6.912084,4.562066,41536.0,33.2,10.0,20.633371,3.81
2024-03-07 04:00:00+00:00,53.0,9.476666,5.3169146,41699.027,3.5000002,9.0,28.019936,6.51
2024-03-08 04:00:00+00:00,2.0,5.793333,1.8381596,41861.867,0.0,0.0,21.647945,18.11
2024-03-09 04:00:00+00:00,65.0,5.039166,0.439773,42024.414,28.7,11.0,33.48774,2.57
2024-03-10 04:00:00+00:00,65.0,7.030834,2.1977775,42186.55,20.900003,9.0,30.563978,9.96
2024-03-11 04:00:00+00:00,3.0,4.81,-2.568077,42348.156,0.0,0.0,45.9448,17.88
2024-03-12 04:00:00+00:00,2.0,9.037084,4.7215896,42509.133,0.0,0.0,21.518847,18.99
2024-03-13 04:00:00+00:00,1.0,8.503751,5.754799,42669.734,0.0,0.0,14.982228,17.45
2024-03-14 04:00:00+00:00,2.0,11.405833,9.180011,42831.113,0.0,0.0,15.807239,18.43
2024-03-15 04:00:00+00:00,53.0,14.709998,11.779862,42993.254,0.8,1.0,24.144165,13.36
2024-03-16 04:00:00+00:00,51.0,9.091249,5.989214,43156.05,0.1,1.0,20.696085,16.46
2024-03-17 04:00:00+00:00,51.0,10.670417,6.3857346,43319.402,0.4,2.0,28.802248,17.24
2024-03-18 04:00:00+00:00,3.0,6.46625,1.3723601,43483.215,0.0,0.0,20.61766,14.91
2024-03-19 04:00:00+00:00,71.0,3.3475,-2.1872377,43647.37,0.5,3.0,27.783045,16.0
2024-03-20 04:00:00+00:00,55.0,5.685,1.1955168,43811.78,2.8,4.0,30.737339,11.88
2024-03-21 04:00:00+00:00,3.0,0.56000006,-5.5679574,43976.336,0.0,0.0,30.282827,19.84
2024-03-22 04:00:00+00:00,3.0,0.66625005,-3.645573,44140.934,0.0,0.0,18.919704,19.92
2024-03-23 04:00:00+00:00,65.0,5.530833,1.5958923,44305.48,63.6,15.0,33.2781,1.42
2024-03-24 04:00:00+00:00,0.0,2.3995836,-3.363664,44469.863,0.0,0.0,33.53415,21.96
2024-03-25 04:00:00+00:00,0.0,3.8162498,-0.9581358,44633.98,0.0,0.0,22.065973,21.77
2024-03-26 04:00:00+00:00,3.0,5.376667,1.2821016,44797.74,0.0,0.0,18.847641,12.33
2024-03-27 04:00:00+00:00,53.0,7.2225003,5.0490785,44961.02,0.6,1.0,11.177405,6.2
2024-03-28 04:00:00+00:00,63.0,8.255834,6.146561,45123.73,21.5,24.0,18.532133,4.16
2024-03-29 04:00:00+00:00,51.0,7.1974998,0.9256914,45285.75,0.4,2.0,34.488674,21.45
2024-03-30 04:00:00+00:00,51.0,7.8870845,3.0236905,45446.984,0.1,1.0,24.26998,20.16
2024-03-31 04:00:00+00:00,51.0,10.249583,6.6944213,45607.316,0.2,1.0,20.291357,20.39
2024-04-01 04:00:00+00:00,53.0,8.230832,5.9958987,45766.64,3.3,8.0,13.246826,7.28
